,molecule_chembl_id,IC50,units,units.1,smiles,pIC50
631,CHEMBL2147710,5.6,nM,nmol/L,O=C([C@@H]1C[C@H](N2CCC(c3cc(C(F)(F)F)nn3-c3ccccc3)CC2)CN1)N1CCSC1,8.2518119729938
632,CHEMBL4458152,5.61,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cc(Cl)ccc1C(=O)OC)c(=O)n2C,8.251037138743838
633,CHEMBL434960,5.7,nM,nM,CCCNC(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.244125144327509
634,CHEMBL3650433,5.7,nM,nM,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,8.244125144327509
635,CHEMBL437570,5.7,nM,nM,C=C(C)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.244125144327509
636,CHEMBL519585,5.7,nM,nM,CC(C)(CNC(=O)c1ccc2[nH]cnc2c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.244125144327509
637,CHEMBL3734912,5.7,nM,nM,CCCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,8.244125144327509
638,CHEMBL3216719,5.7,nM,nM,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O.Cl.Cl,8.244125144327509
639,CHEMBL536999,5.7,nM,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F,8.244125144327509
640,CHEMBL4647761,5.78,nM,nM,CC#CCn1c(N2CCC[C@H](N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O,8.23807216157947
641,CHEMBL3616900,5.8,nM,uM,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,8.236572006437063
642,CHEMBL223914,5.8,nM,nmol/L,O=C([C@@H]1C[C@H](N2CCc3cc(F)ccc32)CN1)N1CCSC1,8.236572006437063
643,CHEMBL487861,5.8,nM,nM,CC(C)(CNC(=O)C(C)(C)C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.236572006437063
644,CHEMBL475574,5.8,nM,nM,O=C([C@@H]1C[C@H](N2CCN(c3nc4cnccc4o3)CC2)CN1)N1CCC(F)(F)C1,8.236572006437063
645,CHEMBL2147082,5.8,nM,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(=O)O)ccc21,8.236572006437063
646,CHEMBL250285,5.8,nM,uM,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2Cc1ccc(F)cc1,8.236572006437063
647,CHEMBL3654423,5.8,nM,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,8.236572006437063
648,CHEMBL5220415,5.9,nM,nM,CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OC(C)(C)C,8.229147988357855
649,CHEMBL3654429,5.9,nM,nM,N[C@H]1C[C@@H](N2Cc3cnn(-c4ccc(C(F)(F)F)cn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,8.229147988357855
650,CHEMBL557860,5.9,nM,nM,CC(F)(F)C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.229147988357855
651,CHEMBL2347037,5.93,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,8.226945306635738
652,CHEMBL4458832,5.99,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1c(OC)cccc1C(=O)O)c(=O)n2C,8.22257317761069
653,CHEMBL3680629,6.0,nM,nM,CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1cc(C#N)cc3ccccc13)c(=O)n2C,8.221848749616356
654,CHEMBL1650429,6.0,nM,uM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2cccnc2)c1=O,8.221848749616356
655,CHEMBL494340,6.0,nM,uM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2ccsc2C1.O=C(O)C(F)(F)F,8.221848749616356
656,CHEMBL474048,6.0,nM,uM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2cc(C(F)(F)F)nc2C1.O=C(O)C(F)(F)F,8.221848749616356
657,CHEMBL4642801,6.0,nM,nM,N[C@@H]1CN(c2ncc(Oc3c[nH]nc3C3=CCC(F)(F)CC3)cn2)C[C@@H]1c1cc(F)c(F)cc1F,8.221848749616356
658,CHEMBL1683498,6.0,nM,nM,CC(C)C(Oc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,8.221848749616356
659,CHEMBL3986470,6.0,nM,nM,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cc(=O)n(C)c3ccccc13)c(=O)n2C,8.221848749616356
660,CHEMBL3917354,6.0,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C(F)F)cc3ccccc13)c(=O)n2C,8.221848749616356
661,CHEMBL494497,6.0,nM,nM,N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1B(O)O,8.221848749616356
662,CHEMBL3948679,6.0,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1-c1ccccc1)c(=O)n2C,8.221848749616356
663,CHEMBL1650404,6.0,nM,uM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,8.221848749616356
664,CHEMBL1951438,6.0,nM,nM,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,8.221848749616356
665,CHEMBL3957746,6.0,nM,nM,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1C(=O)N1CCOCC1)c(=O)n2C,8.221848749616356
666,CHEMBL3644788,6.0,nM,nM,N[C@@H](CC(=O)N1CCc2c(nc(-c3ccco3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O,8.221848749616356
667,CHEMBL1650408,6.0,nM,uM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(I)c1=O,8.221848749616356
668,CHEMBL3093908,6.0,nM,uM,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(C(F)(F)F)cc1,8.221848749616356
669,CHEMBL3093913,6.0,nM,uM,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)cc1F,8.221848749616356
670,CHEMBL195378,6.0,nM,uM,C[C@@H](c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,8.221848749616356
671,CHEMBL3680628,6.0,nM,nM,CC#CCn1c(N2CCCC(NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc(NCc3ccccc3)c3ccccc3n1)c(=O)n2C,8.221848749616356
672,CHEMBL393498,6.0,nM,nM,CCN(CC)C(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.221848749616356
673,CHEMBL237488,6.0,nM,nM,CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,8.221848749616356
674,CHEMBL3400963,6.0,nM,nM,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,8.221848749616356
675,CHEMBL231497,6.0,nM,uM,Cc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12.O=C(O)C(F)(F)F,8.221848749616356
676,CHEMBL390080,6.0,nM,uM,CCc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12.O=C(O)C(F)(F)F,8.221848749616356
677,CHEMBL1650434,6.0,nM,uM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,8.221848749616356
678,CHEMBL2418628,6.05,nM,nM,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,8.21824462534753
679,CHEMBL396513,6.1,nM,nM,Cc1cccc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.214670164989233
680,CHEMBL557315,6.1,nM,nM,N[C@@H](CC(=O)N1CCC[C@H]1COc1ccnc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,8.214670164989233
681,CHEMBL3942843,6.13,nM,nM,COc1cc2c3c(ccc2cc1NS(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,8.212539525481585
682,CHEMBL456419,6.2,nM,nM,CC1(NCC(=O)N2C[C@H](F)C[C@@H]2C#N)CCN(S(C)(=O)=O)CC1,8.207608310501746
683,CHEMBL394165,6.2,nM,nM,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCSCC1,8.207608310501746
684,CHEMBL210829,6.2,nM,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,8.207608310501746
685,CHEMBL248795,6.2,nM,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2cnc3ccccc3c2)C[C@@H]1N,8.207608310501746
686,CHEMBL2063033,6.2,nM,nM,O=C([C@@H]1CCCN1)N1C[C@@H](O)C[C@H]1B(O)O,8.207608310501746
687,CHEMBL471088,6.2,nM,nM,CC(C)(CN(Cc1ccc(C#N)cc1)C(=O)c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.207608310501746
688,CHEMBL4250956,6.29,nM,nM,CC(C)C[C@H](N)C(=O)N1CCSCC1,8.201349354554731
689,CHEMBL209064,6.3,nM,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,8.200659450546418
690,CHEMBL558323,6.3,nM,nM,CC(C)(F)C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.200659450546418
691,CHEMBL234356,6.3,nM,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CO)CN1,8.200659450546418
692,CHEMBL536312,6.3,nM,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(F)c(F)cc1F,8.200659450546418
693,CHEMBL556708,6.3,nM,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNc1ccc(F)cn1)Cc1cc(F)c(F)cc1F,8.200659450546418
694,CHEMBL2147775,6.3,nM,nmol/L,Cc1cc(N2CCN([C@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,8.200659450546418
695,CHEMBL2147072,6.3,nM,nM,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C#N)cc21,8.200659450546418
696,CHEMBL5219761,6.39,nM,nM,C/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,8.1944991418416
697,CHEMBL228021,6.4,nM,nmol/L,N#Cc1ccc(CN(Cc2ccc(C#N)cc2)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,8.193820026016112
698,CHEMBL3686751,6.4,nM,nM,OB(O)[C@@H]1CCCN1C(=S)[C@@H]1CCCN1,8.193820026016112
699,CHEMBL3580791,6.4,nM,nM,CC(C)N1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,8.193820026016112
700,CHEMBL393957,6.5,nM,nM,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCC1,8.187086643357144
701,CHEMBL223916,6.5,nM,nmol/L,O=C([C@@H]1C[C@H](N2CCc3cc(Br)ccc32)CN1)N1CCSC1,8.187086643357144
702,CHEMBL2063034,6.5,nM,nM,O=C([C@@H]1CCCN1)N1C[C@H](O)C[C@H]1B(O)O,8.187086643357144
703,CHEMBL385711,6.6,nM,nM,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.18045606445813
704,CHEMBL390853,6.6,nM,nM,CC1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.18045606445813
705,CHEMBL392924,6.6,nM,nM,N[C@H]1C[C@@H](N2Cc3ccccc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,8.18045606445813
706,CHEMBL3216495,6.6,nM,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCCCCC(=O)O)cc23)cc1.Cl.Cl,8.18045606445813
707,CHEMBL2425889,6.6,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,8.18045606445813
708,CHEMBL192165,6.6,nM,nmol/L,N#Cc1ccc(N[C@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)nc1,8.18045606445813
709,CHEMBL191327,6.6,nM,uM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,8.18045606445813
710,CHEMBL193168,6.7,nM,nmol/L,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NS(=O)(=O)c2ccccc2)CN1,8.173925197299173
711,CHEMBL249203,6.7,nM,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3ccn[nH]3)cc2)C[C@@H]1N,8.173925197299173
712,CHEMBL562188,6.7,nM,uM,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.173925197299173
713,CHEMBL4078049,6.8,nM,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCCCC(=O)O)cc23)cc1.Cl.Cl,8.167491087293763
714,CHEMBL550321,6.8,nM,nM,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(C)C,8.167491087293763
715,CHEMBL3694421,6.8,nM,nM,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CNC(c3cc(F)ccc3F)[C@@H](N)C1)C2,8.167491087293763
716,CHEMBL4177478,6.8,nM,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2scnc2c1=O,8.167491087293763
717,CHEMBL591118,6.8,nM,nM,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,8.167491087293763
718,CHEMBL241245,6.8,nM,nmol/L,O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cc3)CC2)CN1)N1CCSC1,8.167491087293763
719,CHEMBL2159191,6.9,nM,nM,CCNc1nc2c(c(-c3cc(F)ccc3Br)c1CN)c(=O)n(C)c(=O)n2C,8.161150909262744
720,CHEMBL4869930,6.9,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)O)c2)c1=O,8.161150909262744
721,CHEMBL4241366,6.93,nM,nM,CCC(C)[C@H](N)C(=O)N1CCSCC1,8.159266765388193
722,CHEMBL567278,7.0,nM,uM,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(C2CC2)no1)Cc1cc(F)c(F)cc1F,8.154901959985743
723,CHEMBL231092,7.0,nM,uM,N[C@H]1CN(c2ccc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,8.154901959985743
724,CHEMBL400752,7.0,nM,nM,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1CC1CC1)Cc1cc(F)c(F)cc1F,8.154901959985743
725,CHEMBL122206,7.0,nM,nM,COc1cc2c(cc1OC)-c1nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)c1C2,8.154901959985743
726,CHEMBL4871141,7.0,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2F)c1=O,8.154901959985743
727,CHEMBL390512,7.0,nM,nmol/L,O=C([C@@H]1C[C@H](N2CCc3cc(Cl)ccc32)CN1)N1CCSC1,8.154901959985743
728,CHEMBL1233461,7.0,nM,nM,O=C(O)c1c(Cl)ccc(Cl)c1O,8.154901959985743
729,CHEMBL363250,7.0,nM,nM,CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,8.154901959985743
730,CHEMBL1951437,7.0,nM,nM,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,8.154901959985743
731,CHEMBL1650405,7.0,nM,uM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,8.154901959985743
732,CHEMBL231395,7.0,nM,uM,Cc1nc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nc2c(=O)[nH]1.O=C(O)C(F)(F)F,8.154901959985743
733,CHEMBL475465,7.0,nM,uM,COC[C@@H]1CCCN1C(=O)CC[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,8.154901959985743
734,CHEMBL3112967,7.0,nM,uM,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2=O)CC1,8.154901959985743
735,CHEMBL255709,7.0,nM,nM,CC#CCn1c(N2CCCC(N)C2)nc2c(C)nn(Cc3nc(C)cc4ccccc34)c(=O)c21,8.154901959985743
736,CHEMBL1765235,7.0,nM,nM,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1B(O)O,8.154901959985743
737,CHEMBL474049,7.0,nM,uM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCCC1.O=C(O)C(F)(F)F,8.154901959985743
738,CHEMBL3084816,7.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2ccc(C(F)(F)F)cn2)CC1,8.154901959985743
739,CHEMBL3084812,7.0,nM,nM,CC[C@@]12C[C@H]3C[C@@H](C1)C[C@@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,8.154901959985743
740,CHEMBL492536,7.0,nM,uM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2cnnc2C1.O=C(O)C(F)(F)F,8.154901959985743
741,CHEMBL2346926,7.05,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,8.1518108830086
742,CHEMBL244010,7.1,nM,nM,COc1c(O)ccc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.148741651280925
743,CHEMBL561793,7.1,nM,uM,CS(=O)(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,8.148741651280925
744,CHEMBL3697944,7.1,nM,nM,Cn1cc(CCN2C[C@H](N3Cc4cn[nH]c4C3)C[C@H](N)C2c2cc(F)ccc2F)cn1,8.148741651280925
745,CHEMBL4644314,7.1,nM,nM,Cn1c(C(N)=O)nc2c1CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,8.148741651280925
746,CHEMBL365010,7.1,nM,nM,CCC(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,8.148741651280925
747,CHEMBL549581,7.1,nM,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNc1ncc(F)cn1)Cc1cc(F)c(F)cc1F,8.148741651280925
748,CHEMBL227800,7.1,nM,nmol/L,CC(C)N(Cc1ccc(C#N)cc1)[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,8.148741651280925
749,CHEMBL217051,7.2,nM,nM,C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,8.142667503568731
750,CHEMBL4059815,7.2,nM,nM,Cc1ccc(-c2c(COCc3ccc(C(=O)O)cc3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.142667503568731
751,CHEMBL3806026,7.3,nM,nM,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,8.136677139879545
752,CHEMBL470893,7.3,nM,nM,CC(C)CN(CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N)C(=O)c1ccccc1,8.136677139879545
753,CHEMBL475573,7.4,nM,nM,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccncc4o3)CC2)CN1)N1CCC(F)(F)C1,8.130768280269024
754,CHEMBL1779704,7.4,nM,nM,COc1cc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)c([N+](=O)[O-])cc1OC,8.130768280269024
755,CHEMBL1779706,7.4,nM,nM,COC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.130768280269024
756,CHEMBL208957,7.5,nM,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,8.1249387366083
757,CHEMBL1951613,7.5,nM,nM,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,8.1249387366083
758,CHEMBL3084937,7.5,nM,nM,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)cc1,8.1249387366083
759,CHEMBL4538597,7.5,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2C(=O)O)c1=O,8.1249387366083
760,CHEMBL2418630,7.5,nM,nM,COc1cccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)c1.Cl,8.1249387366083
761,CHEMBL257023,7.5,nM,uM,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1.O=C(O)C(F)(F)F,8.1249387366083
762,CHEMBL3216748,7.5,nM,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCC(N)=O)cc23)cc1.Cl.Cl,8.1249387366083
763,CHEMBL190466,7.5,nM,uM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,8.1249387366083
764,CHEMBL2418625,7.56,nM,nM,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,8.121478204498793
765,CHEMBL2159187,7.6,nM,nM,Cn1c(=O)c2c(-c3cc(F)ccc3Cl)c(CN)c(N)nc2n(C)c1=O,8.119186407719209
766,CHEMBL4438210,7.6,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)cc2C(=O)O)c1=O,8.119186407719209
767,CHEMBL232315,7.7,nM,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(N)=O)CN1,8.113509274827518
768,CHEMBL3216726,7.8,nM,nM,Cc1ccc(-c2c(CC(=O)N3CCC[C@@H]3C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.10790539730952
769,CHEMBL559601,7.8,nM,nM,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(F)F,8.10790539730952
770,CHEMBL196933,7.8,nM,nM,O=C(CNC1CCCCCC1)N1CCC[C@H]1B(O)O,8.10790539730952
771,CHEMBL2206469,7.8,nM,uM,N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,8.10790539730952
772,CHEMBL472102,7.8,nM,nM,CC(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.10790539730952
773,CHEMBL389138,7.8,nM,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1CC(C2C3CC4CC(C3)CC2C4)CN1,8.10790539730952
774,CHEMBL225493,7.9,nM,nmol/L,O=C([C@@H]1C[C@H](N2CCc3cc([N+](=O)[O-])ccc32)CN1)N1CCSC1,8.102372908709558
775,CHEMBL1650426,8.0,nM,uM,C=Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,8.096910013008056
776,CHEMBL1650406,8.0,nM,uM,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br,8.096910013008056
777,CHEMBL272114,8.0,nM,uM,Cn1cnc2cc(C#N)c(-c3ccccc3Cl)c(CN)c21,8.096910013008056
778,CHEMBL560192,8.0,nM,uM,CCS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,8.096910013008056
779,CHEMBL475662,8.0,nM,uM,C[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,8.096910013008056
780,CHEMBL77539,8.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1,8.096910013008056
781,CHEMBL230282,8.0,nM,nM,C[C@@H]1C(=O)N(C2CC2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.096910013008056
782,CHEMBL3958670,8.0,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C/C=C/c1c(F)c(F)c(F)c(F)c1F)c(=O)n2C,8.096910013008056
783,CHEMBL460842,8.0,nM,nM,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@H]1B(O)O,8.096910013008056
784,CHEMBL397716,8.0,nM,nM,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)c(F)c2F)cc1)C(=O)O,8.096910013008056
785,CHEMBL1650432,8.0,nM,uM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,8.096910013008056
786,CHEMBL1650433,8.0,nM,uM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,8.096910013008056
787,CHEMBL386812,8.0,nM,uM,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,8.096910013008056
